redgauntlet;by;sir;
salts;and;scent-bottles;
and;scent-bottles;in;
scent-bottles;in;the;
in;the;world;
the;world;for;
world;for;bringing;
for;bringing;a;
bringing;a;man;
a;man;to;
man;to;himself;
to;himself;up;
himself;up;i;
up;i;sprang;
i;sprang;like;
sprang;like;a;
like;a;four-year-auld;
a;four-year-auld;colt;
four-year-auld;colt;all;
colt;all;the;
all;the;hills;
the;hills;were;
hills;were;spinning;
were;spinning;round;
spinning;round;with;
round;with;me;
with;me;like;
me;like;so;
like;so;many;
so;many;great;
many;great;big;
great;big;humming-tops;
big;humming-tops;but;
humming-tops;but;there;
but;there;was;
there;was;nae;
was;nae;time;
nae;time;to;
time;to;think;
to;think;of;
think;of;that;
of;that;neither;
that;neither;more;
neither;more;especially;
more;especially;as;
especially;as;the;
as;the;mist;
the;mist;had;
mist;had;risen;
had;risen;a;
risen;a;little;
a;little;with;
little;with;the;
with;the;firing;
the;firing;i;
firing;i;could;
i;could;see;
could;see;the;
see;the;villains;
the;villains;like;
villains;like;sae;
like;sae;mony;
sae;mony;craws;
mony;craws;on;
craws;on;the;
on;the;edge;
the;edge;of;
edge;of;the;
of;the;brae;
the;brae;and;
brae;and;i;
and;i;reckon;
i;reckon;that;
reckon;that;they;
that;they;saw;
they;saw;me;
saw;me;for;
me;for;some;
for;some;of;
some;of;the;
of;the;loons;
the;loons;were;
loons;were;beginning;
were;beginning;to;
beginning;to;crawl;
to;crawl;down;
crawl;down;the;
down;the;hill;
the;hill;but;
hill;but;liker;
but;liker;auld;
liker;auld;wives;
auld;wives;in;
wives;in;their;
in;their;red;
their;red;cloaks;
red;cloaks;coming;
cloaks;coming;frae;
coming;frae;a;
frae;a;field;
a;field;preaching;
field;preaching;than;
preaching;than;such;
than;such;a;
such;a;souple;
a;souple;lad;
souple;lad;as;
lad;as;i;
as;i;was;
i;was;accordingly;
was;accordingly;they;
accordingly;they;soon;
they;soon;began;
soon;began;to;
began;to;stop;
to;stop;and;
stop;and;load;
and;load;their;
load;their;pieces;
their;pieces;good-een;
pieces;good-een;to;
good-een;to;you;
to;you;gentlemen;
you;gentlemen;thought;
gentlemen;thought;i;
thought;i;if;
i;if;that;
if;that;is;
that;is;to;
is;to;be;
to;be;the;
be;the;gate;
the;gate;of;
gate;of;it;
of;it;if;
it;if;you;
if;you;have;
you;have;any;
have;any;further;
any;further;word;
further;word;with;
word;with;me;
with;me;you;
me;you;maun;
you;maun;come;
maun;come;as;
come;as;far;
as;far;as;
far;as;carriefraw-gauns;
as;carriefraw-gauns;and;
carriefraw-gauns;and;so;
and;so;off;
so;off;i;
off;i;set;
i;set;and;
set;and;never;
and;never;buck;
never;buck;went;
buck;went;faster;
went;faster;ower;
faster;ower;the;
ower;the;braes;
the;braes;than;
braes;than;i;
than;i;did;
i;did;and;
did;and;i;
and;i;never;
i;never;stopped;
never;stopped;till;
stopped;till;i;
till;i;had;
i;had;put;
had;put;three;
put;three;waters;
three;waters;reasonably;
waters;reasonably;deep;
reasonably;deep;as;
deep;as;the;
as;the;season;
the;season;was;
season;was;rainy;
was;rainy;half;
rainy;half;a;
half;a;dozen;
a;dozen;mountains;
dozen;mountains;and;
mountains;and;a;
and;a;few;
a;few;thousand;
few;thousand;acres;
thousand;acres;of;
acres;of;the;
of;the;worst;
the;worst;moss;
worst;moss;and;
moss;and;ling;
and;ling;in;
ling;in;scotland;
in;scotland;betwixt;
scotland;betwixt;me;
betwixt;me;and;
me;and;my;
and;my;friends;
my;friends;the;
friends;the;redcoats;
the;redcoats;it;
redcoats;it;was;
it;was;that;
was;that;job;
that;job;which;
job;which;got;
which;got;you;
got;you;the;
you;the;name;
the;name;of;
name;of;pate-in-peril;
of;pate-in-peril;said;
pate-in-peril;said;the;
said;the;provost;
the;provost;filling;
provost;filling;the;
filling;the;glasses;
the;glasses;and;
glasses;and;exclaiming;
and;exclaiming;with;
exclaiming;with;great;
with;great;emphasis;
great;emphasis;while;
emphasis;while;his;
while;his;guest;
his;guest;much;
guest;much;animated;
much;animated;with;
animated;with;the;
with;the;recollections;
the;recollections;which;
recollections;which;the;
which;the;exploit;
the;exploit;excited;
exploit;excited;looked;
excited;looked;round;
looked;round;with;
round;with;an;
with;an;air;
an;air;of;
air;of;triumph;
of;triumph;for;
triumph;for;sympathy;
for;sympathy;and;
sympathy;and;applause;
and;applause;here;
applause;here;is;
here;is;to;
is;to;your;
to;your;good;
your;good;health;
good;health;and;
health;and;may;
and;may;you;
may;you;never;
you;never;put;
never;put;your;
put;your;neck;
your;neck;in;
neck;in;such;
in;such;a;
such;a;venture;
a;venture;again;
venture;again;the;
again;the;escape;
the;escape;of;
escape;of;a;
of;a;jacobite;
a;jacobite;gentleman;
jacobite;gentleman;while;
gentleman;while;on;
while;on;the;
on;the;road;
the;road;to;
road;to;carlisle;
to;carlisle;to;
carlisle;to;take;
to;take;his;
take;his;trial;
his;trial;for;
trial;for;his;
for;his;share;
his;share;in;
share;in;the;
in;the;affair;
the;affair;of;
affair;of;took;
of;took;place;
took;place;at;
place;at;errickstane-brae;
at;errickstane-brae;in;
errickstane-brae;in;the;
in;the;singular;
the;singular;manner;
singular;manner;ascribed;
manner;ascribed;to;
ascribed;to;the;
to;the;laird;
the;laird;of;
laird;of;summertrees;
of;summertrees;in;
summertrees;in;the;
in;the;text;
the;text;the;
text;the;author;
the;author;has;
author;has;seen;
has;seen;in;
seen;in;his;
in;his;youth;
his;youth;the;
youth;the;gentleman;
the;gentleman;to;
gentleman;to;whom;
to;whom;the;
whom;the;adventure;
the;adventure;actually;
adventure;actually;happened;
actually;happened;the;
happened;the;distance;
the;distance;of;
distance;of;time;
of;time;makes;
time;makes;some;
makes;some;indistinctness;
some;indistinctness;of;
indistinctness;of;recollection;
of;recollection;but;
recollection;but;it;
but;it;is;
it;is;believed;
is;believed;the;
believed;the;real;
the;real;name;
real;name;was;
name;was;macewen;
was;macewen;or;
macewen;or;macmillan;
or;macmillan;humph;
macmillan;humph;i;
humph;i;do;
i;do;not;
do;not;know;
not;know;answered;
know;answered;summertrees;
answered;summertrees;i;
summertrees;i;am;
i;am;not;
am;not;like;
not;like;to;
like;to;be;
to;be;tempted;
be;tempted;with;
tempted;with;another;
with;another;opportunity;
another;opportunity;an;
opportunity;an;old;
an;old;gentleman;
old;gentleman;of;
gentleman;of;the;
of;the;authors;
the;authors;name;
authors;name;was;
name;was;engaged;
was;engaged;in;
engaged;in;the;
in;the;affair;
the;affair;of;
affair;of;and;
of;and;with;
and;with;some;
with;some;difficulty;
some;difficulty;was;
difficulty;was;saved;
was;saved;from;
saved;from;the;
from;the;gallows;
the;gallows;by;
gallows;by;the;
by;the;intercession;
the;intercession;of;
intercession;of;the;
of;the;duchess;
the;duchess;of;
duchess;of;buccleugh;
of;buccleugh;and;
buccleugh;and;monmouth;
and;monmouth;her;
monmouth;her;grace;
her;grace;who;
grace;who;maintained;
who;maintained;a;
maintained;a;good;
a;good;deal;
good;deal;of;
deal;of;authority;
of;authority;over;
authority;over;her;
over;her;clan;
her;clan;sent;
clan;sent;for;
sent;for;the;
for;the;object;
the;object;of;
object;of;her;
of;her;intercession;
her;intercession;and;
intercession;and;warning;
and;warning;him;
warning;him;of;
him;of;the;
of;the;risk;
the;risk;which;
risk;which;he;
which;he;had;
he;had;run;
had;run;and;
run;and;the;
and;the;trouble;
the;trouble;she;
trouble;she;had;
she;had;taken;
had;taken;on;
taken;on;his;
on;his;account;
his;account;wound;
account;wound;up;
wound;up;her;
up;her;lecture;
her;lecture;by;
lecture;by;intimating;
by;intimating;that;
intimating;that;in;
that;in;case;
in;case;of;
case;of;such;
of;such;disloyalty;
such;disloyalty;again;
disloyalty;again;he;
again;he;was;
he;was;not;
was;not;to;
not;to;expect;
to;expect;her;
expect;her;interest;
her;interest;in;
interest;in;his;
in;his;favour;
his;favour;an;
favour;an;it;
an;it;please;
it;please;your;
please;your;grace;
your;grace;said;
grace;said;the;
said;the;stout;
the;stout;old;
stout;old;tory;
old;tory;i;
tory;i;fear;
i;fear;i;
fear;i;am;
i;am;too;
am;too;old;
too;old;to;
old;to;see;
to;see;another;
see;another;opportunity;
another;opportunity;yet;
opportunity;yet;who;
yet;who;knows;
who;knows;and;
knows;and;then;
and;then;he;
then;he;made;
he;made;a;
made;a;deep;
a;deep;pause;
deep;pause;may;
pause;may;i;
may;i;ask;
i;ask;what;
ask;what;became;
what;became;of;
became;of;your;
of;your;friend;
your;friend;sir;
friend;sir;said;
sir;said;alan;
said;alan;fairford;
alan;fairford;ah;
fairford;ah;poor;
ah;poor;harry;
poor;harry;said;
harry;said;summertrees;
said;summertrees;ill;
summertrees;ill;tell;
ill;tell;you;
tell;you;what;
you;what;sir;
what;sir;it;
sir;it;takes;
it;takes;time;
takes;time;to;
time;to;make;
to;make;up;
make;up;ones;
up;ones;mind;
ones;mind;to;
mind;to;such;
to;such;a;
such;a;venture;
a;venture;as;
venture;as;my;
as;my;friend;
my;friend;the;
friend;the;provost;
the;provost;calls;
provost;calls;it;
calls;it;and;
it;and;i;
and;i;was;
i;was;told;
was;told;by;
told;by;neil;
by;neil;maclean;
neil;maclean;who;
maclean;who;was;
who;was;next;
was;next;file;
next;file;to;
file;to;us;
to;us;but;
us;but;had;
but;had;the;
had;the;luck;
the;luck;to;
luck;to;escape;
to;escape;the;
escape;the;gallows;
the;gallows;by;
gallows;by;some;
by;some;sleight-of-hand;
some;sleight-of-hand;trick;
sleight-of-hand;trick;or;
trick;or;other;
or;other;that;
other;that;upon;
that;upon;my;
upon;my;breaking;
my;breaking;off;
breaking;off;poor;
off;poor;harry;
poor;harry;stood;
harry;stood;like;
stood;like;one;
like;one;motionless;
one;motionless;although;
motionless;although;all;
although;all;our;
all;our;brethren;
our;brethren;in;
brethren;in;captivity;
in;captivity;made;
captivity;made;as;
made;as;much;
as;much;tumult;
much;tumult;as;
tumult;as;they;
as;they;could;
they;could;to;
could;to;distract;
to;distract;the;
distract;the;attention;
the;attention;of;
attention;of;the;
of;the;soldiers;
the;soldiers;and;
soldiers;and;run;
and;run;he;
run;he;did;
he;did;at;
did;at;last;
at;last;but;
last;but;he;
but;he;did;
he;did;not;
did;not;know;
not;know;the;
know;the;ground;
the;ground;and;
ground;and;either;
and;either;from;
either;from;confusion;
from;confusion;or;
confusion;or;because;
or;because;he;
because;he;judged;
he;judged;the;
judged;the;descent;
the;descent;altogether;
descent;altogether;perpendicular;
altogether;perpendicular;he;
perpendicular;he;fled;
he;fled;up;
fled;up;the;
up;the;hill;
the;hill;to;
hill;to;the;
to;the;left;
the;left;instead;
left;instead;of;
instead;of;going;
of;going;down;
going;down;at;
down;at;once;
at;once;and;
once;and;so;
and;so;was;
so;was;easily;
was;easily;pursued;
easily;pursued;and;
pursued;and;taken;
and;taken;if;
taken;if;he;
if;he;had;
he;had;followed;
had;followed;my;
followed;my;example;
my;example;he;
example;he;would;
he;would;have;
would;have;found;
have;found;enough;
found;enough;among;
enough;among;the;
among;the;shepherds;
the;shepherds;to;
shepherds;to;hide;
to;hide;him;
hide;him;and;
him;and;feed;
and;feed;him;
feed;him;as;
him;as;they;
as;they;did;
they;did;me;
did;me;on;
me;on;bearmeal;
on;bearmeal;scenes;
bearmeal;scenes;and;
scenes;and;braxy;
and;braxy;mutton;
braxy;mutton;till;
mutton;till;better;
till;better;days;
better;days;came;
days;came;round;
came;round;again;
round;again;braxy;
again;braxy;mutton;
braxy;mutton;the;
mutton;the;flesh;
the;flesh;of;
flesh;of;sheep;
of;sheep;that;
sheep;that;has;
that;has;died;
has;died;of;
died;of;disease;
of;disease;not;
disease;not;by;
not;by;the;
by;the;hand;
the;hand;of;
hand;of;the;
of;the;butcher;
the;butcher;in;
butcher;in;pastoral;
in;pastoral;countries;
pastoral;countries;it;
countries;it;is;
it;is;used;
is;used;as;
used;as;food;
as;food;with;
food;with;little;
with;little;scruple;
little;scruple;he;
scruple;he;suffered;
he;suffered;then;
suffered;then;for;
then;for;his;
for;his;share;
his;share;in;
share;in;the;
in;the;insurrection;
the;insurrection;said;
insurrection;said;alan;
said;alan;you;
alan;you;may;
you;may;swear;
may;swear;that;
swear;that;said;
that;said;summertrees;
said;summertrees;his;
summertrees;his;blood;
his;blood;was;
blood;was;too;
was;too;red;
too;red;to;
red;to;be;
to;be;spared;
be;spared;when;
spared;when;that;
when;that;sort;
that;sort;of;
sort;of;paint;
of;paint;was;
paint;was;in;
was;in;request;
in;request;he;
request;he;suffered;
he;suffered;sir;
suffered;sir;as;
sir;as;you;
as;you;call;
you;call;it--that;
call;it--that;is;
it--that;is;he;
is;he;was;
he;was;murdered;
was;murdered;in;
murdered;in;cold;
in;cold;blood;
cold;blood;with;
blood;with;many;
with;many;a;
many;a;pretty;
a;pretty;fellow;
pretty;fellow;besides;
fellow;besides;well;
besides;well;we;
well;we;may;
we;may;have;
may;have;our;
have;our;day;
our;day;next--what;
day;next--what;is;
next--what;is;fristed;
is;fristed;is;
fristed;is;not;
is;not;forgiven--they;
not;forgiven--they;think;
forgiven--they;think;us;
think;us;all;
us;all;dead;
all;dead;and;
dead;and;buried--but--here;
and;buried--but--here;he;
buried--but--here;he;filled;
he;filled;his;
filled;his;glass;
his;glass;and;
glass;and;muttering;
and;muttering;some;
muttering;some;indistinct;
some;indistinct;denunciations;
indistinct;denunciations;drank;
denunciations;drank;it;
drank;it;off;
it;off;and;
off;and;assumed;
and;assumed;his;
assumed;his;usual;
his;usual;manner;
usual;manner;which;
manner;which;had;
which;had;been;
had;been;a;
been;a;little;
a;little;disturbed;
little;disturbed;towards;
disturbed;towards;the;
towards;the;end;
the;end;of;
end;of;the;
of;the;narrative;
the;narrative;what;
narrative;what;became;
what;became;of;
became;of;mr;
of;mr;redgauntlets;
mr;redgauntlets;child;
redgauntlets;child;said;
child;said;fairford;
said;fairford;mister;
fairford;mister;redgauntlet;
mister;redgauntlet;he;
redgauntlet;he;was;
he;was;sir;
was;sir;henry;
sir;henry;redgauntlet;
henry;redgauntlet;as;
redgauntlet;as;his;
as;his;son;
his;son;if;
son;if;the;
if;the;child;
the;child;now;
child;now;lives;
now;lives;will;
lives;will;be;
will;be;sir;
be;sir;arthur--i;
sir;arthur--i;called;
arthur--i;called;him;
called;him;harry;
him;harry;from;
harry;from;intimacy;
from;intimacy;and;
intimacy;and;redgauntlet;
and;redgauntlet;as;
redgauntlet;as;the;
as;the;chief;
the;chief;of;
chief;of;his;
of;his;name--his;
his;name--his;proper;
name--his;proper;style;
proper;style;was;
style;was;sir;
was;sir;henry;
sir;henry;redgauntlet;
henry;redgauntlet;his;
redgauntlet;his;son;
his;son;therefore;
son;therefore;is;
therefore;is;dead;
is;dead;said;
dead;said;alan;
said;alan;fairford;
alan;fairford;it;
fairford;it;is;
it;is;a;
is;a;pity;
a;pity;so;
pity;so;brave;
so;brave;a;
brave;a;line;
a;line;should;
line;should;draw;
should;draw;to;
draw;to;a;
to;a;close;
a;close;he;
close;he;has;
he;has;left;
has;left;a;
left;a;brother;
a;brother;said;
brother;said;summertrees;
said;summertrees;edward;
summertrees;edward;hugh;
edward;hugh;redgauntlet;
hugh;redgauntlet;who;
redgauntlet;who;has;
who;has;now;
has;now;the;
now;the;representation;
the;representation;of;
representation;of;the;
of;the;family;
the;family;and;
family;and;well;
and;well;it;
well;it;is;
it;is;for;
is;for;though;
for;though;he;
though;he;be;
he;be;unfortunate;
be;unfortunate;in;
unfortunate;in;many;
in;many;respects;
many;respects;he;
respects;he;will;
he;will;keep;
will;keep;up;
keep;up;the;
up;the;honour;
the;honour;of;
honour;of;the;
of;the;house;
the;house;better;
house;better;than;
better;than;a;
than;a;boy;
a;boy;bred;
boy;bred;up;
bred;up;amongst;
up;amongst;these;
amongst;these;bitter;
these;bitter;whigs;
bitter;whigs;the;
whigs;the;relations;
the;relations;of;
relations;of;his;
of;his;elder;
his;elder;brother;
elder;brother;sir;
brother;sir;henrys;
sir;henrys;lady;
henrys;lady;then;
lady;then;they;
then;they;are;
they;are;on;
are;on;no;
on;no;good;
no;good;terms;
good;terms;with;
terms;with;the;
with;the;redgauntlet;
the;redgauntlet;line--bitter;
redgauntlet;line--bitter;whigs;
line--bitter;whigs;they;
whigs;they;are;
they;are;in;
are;in;every;
in;every;sense;
every;sense;it;
sense;it;was;
it;was;a;
was;a;runaway;
a;runaway;match;
runaway;match;betwixt;
match;betwixt;sir;
betwixt;sir;henry;
sir;henry;and;
henry;and;his;
and;his;lady;
his;lady;poor;
lady;poor;thing;
poor;thing;they;
thing;they;would;
they;would;not;
would;not;allow;
not;allow;her;
allow;her;to;
her;to;see;
to;see;him;
see;him;when;
him;when;in;
when;in;confinement--they;
in;confinement--they;had;
confinement--they;had;even;
had;even;the;
even;the;meanness;
the;meanness;to;
meanness;to;leave;
to;leave;him;
leave;him;without;
him;without;pecuniary;
without;pecuniary;assistance;
pecuniary;assistance;and;
assistance;and;as;
and;as;all;
as;all;his;
all;his;own;
his;own;property;
own;property;was;
property;was;seized;
was;seized;upon;
seized;upon;and;
upon;and;plundered;
and;plundered;he;
plundered;he;would;
he;would;have;
would;have;wanted;
have;wanted;common;
wanted;common;necessaries;
common;necessaries;but;
necessaries;but;for;
but;for;the;
for;the;attachment;
the;attachment;of;
attachment;of;a;
of;a;fellow;
a;fellow;who;
fellow;who;was;
who;was;a;
was;a;famous;
a;famous;fiddler--a;
famous;fiddler--a;blind;
fiddler--a;blind;man--i;
blind;man--i;have;
man--i;have;seen;
have;seen;him;
seen;him;with;
him;with;sir;
with;sir;henry;
sir;henry;myself;
henry;myself;both;
myself;both;before;
both;before;the;
before;the;affair;
the;affair;broke;
affair;broke;out;
broke;out;and;
out;and;while;
and;while;it;
while;it;was;
it;was;going;
was;going;on;
going;on;i;
on;i;have;
i;have;heard;
have;heard;that;
heard;that;he;
that;he;fiddled;
he;fiddled;in;
fiddled;in;the;
in;the;streets;
the;streets;of;
streets;of;carlisle;
of;carlisle;and;
carlisle;and;carried;
and;carried;what;
carried;what;money;
what;money;he;
money;he;got;
he;got;to;
got;to;his;
to;his;master;
his;master;while;
master;while;he;
while;he;was;
he;was;confined;
was;confined;in;
confined;in;the;
in;the;castle;
the;castle;i;
castle;i;do;
i;do;not;
do;not;believe;
not;believe;a;
believe;a;word;
a;word;of;
word;of;it;
of;it;said;
it;said;mrs;
said;mrs;crosbie;
mrs;crosbie;kindling;
crosbie;kindling;with;
kindling;with;indignation;
with;indignation;a;
indignation;a;redgauntlet;
a;redgauntlet;would;
redgauntlet;would;have;
would;have;died;
have;died;twenty;
died;twenty;times;
twenty;times;before;
times;before;he;
before;he;had;
he;had;touched;
had;touched;a;
touched;a;fiddlers;
a;fiddlers;wages;
fiddlers;wages;hout;
wages;hout;fye--hout;
hout;fye--hout;fye--all;
fye--hout;fye--all;nonsense;
fye--all;nonsense;and;
nonsense;and;pride;
and;pride;said;
pride;said;the;
said;the;laird;
the;laird;of;
laird;of;summertrees;
of;summertrees;scornful;
summertrees;scornful;dogs;
scornful;dogs;will;
